user,event,outcome,prob
3001870892,2498491194,0,0.431715
1030441254,1117746020,0,0.0185728
3834655845,3973696886,0,0.188907
677048573,889355158,0,0.0851968
2034536037,1791652679,0,0.0384286
3461518589,3583895673,0,0.208181
810608905,1739904788,0,0.0467125
1075375005,2964716956,0,0.00368492
1354120181,1569838328,0,0.00279412
2885761776,163992226,0,0.410255
2989025224,955398943,0,0.239435
1918148274,3163490153,0,0.0322737
3157328676,703370904,0,0.0214117
3282509573,2007279414,0,0.000728901
2545657612,3539428285,0,0.183659
2721011967,2418142030,0,0.211747
1553019839,1390707377,0,0.10987
411205694,2149464820,0,0.00262381
2604497840,61199712,0,0.00111604
1696361679,3929507420,0,0.18937
738324703,34564349,0,0.163051
2040340167,2114371180,0,0.00360493
1349230619,4106568158,0,0.0254245
570405433,2321862754,0,0.00224682
1537885461,1085747802,0,0.00336133
1895679477,1736153735,0,0.149451
3643380555,4242816413,0,0.00273317
51165908,3875424137,0,0.029703
3833491880,3648914854,0,0.0259988
2584536356,91778995,0,0.00280568
2849010050,1701929655,0,0.0363241
682721107,2529072432,0,0.001369
2936324533,1141674672,0,0.155321
986039272,955398943,0,0.00284201
2207460362,2222244811,0,0.0986847
23150045,2126750158,0,0.00275894
1680807465,1532377761,0,0.000696971
2892947506,2130616732,0,0.00315418
2858284447,4033406811,0,0.103994
3505202339,3388135408,0,0.102391
1710009181,3154940382,0,0.00127386
1568770334,2117214327,0,0.0421443
1107746429,1205670273,0,0.0100589
564641393,239276659,0,0.337551
2105508317,4203627753,0,0.00563451
2571348801,1816813281,0,0.0257724
1747471686,2212943097,0,0.00283816
2740017993,2234839224,0,0.0971794
2030266367,853911830,0,0.0025741
507847098,602394192,0,0.00367582
1594431230,2007279414,0,0.000694647
3052191172,3609305791,0,0.000826408
988160405,268233790,0,0.000875868
1619040661,1699561506,0,0.00208005
4205646791,3753704467,0,0.0654899
531662584,3002938758,0,0.183041
1809934947,3929507420,0,0.0934182
1346837558,2335614916,0,0.348511
4222590338,1615092494,0,0.264964
1917038415,1046898997,0,0.0015289
147852768,622003251,0,0.492513
2054531858,1383584914,0,0.00193292
1038432983,3914593969,0,0.00417819
2877985693,4227005710,0,0.00339363
1703562892,13620896,0,0.00179457
43026617,899234866,0,0.0346519
279323206,3776957253,0,0.00254204
2643058163,4253737282,0,0.474662
3633091100,1121189107,0,0.00132383
4081761804,3480087256,0,0.129392
411205694,2007279414,0,0.000495522
535350558,955398943,0,0.00664008
1528359455,3183605169,0,0.0352455
422002690,3374746454,0,0.0249842
2147677924,3075394600,0,0.0349899
4247824186,1390707377,0,0.00101858
3221482892,3199229320,0,0.00223814
1948945052,2529072432,1,0.950021
2895220130,3373247335,0,0.142348
3095718598,1800693034,0,0.00108978
1515828822,2586730902,0,0.00255286
3791414763,1816813281,0,0.470721
2722906127,2073609284,0,0.0233037
3833637800,2589709809,0,0.059989
2216123501,1910339245,0,0.00484258
1011223331,1238006360,0,0.0542382
3883721026,519767743,0,0.104163
4044282675,1058195960,0,0.0063794
1585175216,2097864750,0,0.0231231
1931485787,4109250236,0,0.0258705
1931818423,625381270,0,0.00274117
3194014105,3314895954,0,0.0117136
3279316025,2420516619,0,0.0365156
397493741,3175909186,0,0.00117591
2919431452,2846528802,0,0.0512728
4136285322,3315040094,0,0.0189719
223870698,2375103731,0,0.0254916
2069145631,3604535108,0,0.00185907
3054205479,4088563716,0,0.0180423
419456233,2989906553,0,0.202758
261990895,3111155015,0,0.0346764
1826584692,3581275802,0,0.00127899
531662584,4277799248,0,0.0592563
1072368701,3339219031,0,0.00576282
1177603447,1207270926,0,0.00360538
1911617585,1180987071,0,0.207337
2381922770,3050501263,0,0.00112664
528289771,2713053749,0,0.0552531
427369081,519818482,0,0.00174132
3771702031,1776393554,0,0.0582817
3142327997,4270106183,0,0.000472948
3093978794,799782433,0,0.00127421
2890467561,2860418664,0,0.00102857
1898427878,1269035551,0,0.0171223
1122537977,1532377761,0,0.00284365
2114638118,2824096896,0,0.00176285
4141359923,3643004825,0,0.00251624
836256116,3005548418,0,0.00347502
4220962429,1950128895,0,0.0152418
1535643599,353933726,0,0.335392
403467810,2418142030,0,0.030038
3833491880,2873249283,0,0.0132365
1889089758,615851431,0,0.00178135
272886293,1428612515,0,0.0710195
545289514,1781986615,0,0.106344
305160382,2428305873,0,0.00471229
2903662804,106517927,0,0.0488843
168764910,432466438,0,0.00509414
996222490,3980841936,0,0.0137627
3253486500,393959551,0,0.0932136
2251800772,1269035551,0,0.00726885
614599699,2428145712,0,0.0188929
327414596,2529072432,0,0.00621743
1060747655,1180987071,0,0.00243625
422699736,955398943,0,0.00320122
2683024755,2059769837,0,0.0030234
3788009173,2824096896,0,0.00355027
4165482530,1600413013,0,0.073704
1171363794,3694263991,0,0.223067
2217853337,3458111938,0,0.00297193
2815688436,3554433899,0,0.175554
350964414,797378040,0,0.188464
2571895925,1433971994,0,0.11142
4206209185,2007279414,0,0.000769129
1023717643,3687063164,0,0.0492607
1859726822,2529072432,0,0.0487271
3810123859,2233911988,0,0.00597691
863771353,151129683,0,0.0252334
3943175229,1089632536,0,0.145604
3670434254,1183719416,0,0.00333143
2193664477,926605391,0,0.0062293
3815063730,1262914219,0,0.0809741
1669357187,3480624055,0,0.00137127
3535608264,4152403083,0,0.0188603
1622015724,3732509776,0,0.0612091
3471761709,1892018889,0,0.00146113
1191714842,3256932963,0,0.00162814
1571490313,2823481495,0,0.0017327
661656054,1971956223,0,0.0417099
981252249,1116957623,0,0.0208639
1788256739,13466907,0,0.12943
3108358241,2063466570,0,0.00898363
1210853041,1173365630,0,0.00110967
1115249498,332209679,0,0.00296798
3514195773,1649886205,0,0.0302866
1895679477,1826591083,0,0.149796
3626957091,1116009964,0,0.00151798
1788141082,1116957623,0,0.0424703
70152834,1532377761,0,0.216148
2837984655,1112738637,0,0.138329
3036141956,1221934300,0,0.00314833
2239318984,3904383762,0,0.0239016
193113796,3416255093,0,0.000933406
1629404827,741936389,0,0.00554393
2344133160,907302600,0,0.00200322
3646961870,3838044081,0,0.00111215
2837984655,44040604,0,0.0727117
51165908,602394192,0,0.053671
3253486500,4018399082,0,0.10069
1404395751,955398943,0,0.00584647
2261578513,3554433899,0,0.0165327
3360609244,1623708266,0,0.266864
1641960627,530243426,0,0.031566
1577437083,3904821261,0,0.0583004
2941044791,1731945792,0,0.1596
1160667975,268233790,0,0.0342226
3039417842,1338752348,0,0.247993
2217853337,1748583111,0,0.237261
3406326706,2135160960,0,0.102025
2837984655,3335153331,0,0.0694325
3042360462,1906297840,1,0.677441
3227661980,2621503414,0,0.0595557
1696361679,2626540872,0,0.111493
3261647162,1600413013,0,0.448929
1575376083,1465929077,0,0.0113324
4075574010,659707179,0,0.0485706
3453760477,2471080346,0,0.0228776
1117272184,1140161058,0,0.141258
2491957982,1133385189,0,0.00243011
3848620961,4281214635,0,0.218005
2761872404,1623007742,0,0.0495062
1039126403,268233790,0,0.00168472
724978354,3046869585,0,0.432948
411622998,3440289078,0,0.00212457
3641159022,2779861533,0,0.288474
3635047946,2636711710,0,0.0037709
1766663257,3287069160,0,0.00164884
3357905099,1532377761,0,0.00199311
2129920319,1902753965,0,0.0103333
1914182220,2529072432,1,0.57677
3943175229,1491291821,0,0.0986017
2202079852,2021591040,0,0.27058
184140061,2784495571,0,0.00403052
916547437,516796945,0,0.00478768
423256429,941853303,0,0.00227313
1612038297,2740924995,0,0.0881714
3947821070,2007279414,0,0.0692458
1652448351,1818408219,0,0.00322284
1959500556,3728680617,0,0.0422859
792037916,2221417081,0,0.0949986
3464554032,2258521927,0,0.250383
252627634,753115138,0,0.00226941
1127657981,689023473,0,0.00159882
2984260178,3617812300,0,0.00121832
3519657066,1508750870,0,0.208616
3044183470,1068082883,0,0.02015
1967928641,573567288,0,0.0868316
88554519,570345153,0,0.0339964
724483958,3392552803,0,0.00204705
910947719,688459086,0,0.0480942
2571725299,1262111436,0,0.00113389
3042642967,2384544175,0,0.00232052
2796038131,680476316,0,0.127757
1075126714,530014408,0,0.287177
883237232,2575303578,0,0.00346599
1537885461,2490233992,0,0.0845244
602551909,1465929077,0,0.000714118
3654861045,1516467554,0,0.0146809
2409482937,633659090,0,0.00526486
3377526627,645163767,0,0.0464917
3843287866,2529072432,0,0.492714
38974975,3632072502,0,0.425684
1418885681,1530709861,0,0.00231648
2885761776,3407521586,0,0.128572
2845673972,3158757965,0,0.00170493
96931058,4167379270,0,0.00134452
2092954906,2643833505,1,0.692617
3739086221,4000779658,0,0.0911364
1358222118,2751638880,0,0.0707017
2895220130,1637877812,0,0.306255
2321074684,2650542682,0,0.0300357
4101519751,4140663220,0,0.247296
3186268838,695149490,0,0.0403996
2903662804,647011225,0,0.0792306
2243065045,3610629096,0,0.020714
3365349866,2153348068,0,0.0784392
1935452377,2491721612,0,0.275587
2804635189,4114629273,0,0.00106423
3642118045,2090866381,0,0.106767
3467140948,1390707377,0,0.070398
3504868122,955398943,0,0.0489675
2557219570,3783327786,0,0.218411
10329108,40254649,0,0.00375491
540360566,2206508128,0,0.284751
3709066919,3535435812,0,0.0261
1615717851,1092569429,0,0.0384185
983894136,955398943,0,0.0569978
3406478396,3632072502,0,0.064006
20041353,185968523,0,0.00122198
2681199273,1600413013,0,0.244017
3333431092,2607590492,0,0.00159218
842198355,3968395368,0,0.0605761
2895220130,518779164,0,0.0252358
82923911,150148297,0,0.0302623
986039272,3216974136,0,0.0181603
655721325,1205782315,0,0.0116303
121528378,615488222,0,0.167818
13301498,2401458775,0,0.0392453
616227847,3871984634,0,0.036337
3459927853,2007279414,0,0.000745749
3175354507,1600413013,0,0.0793919
3511417249,364572656,0,0.0655627
2383553413,534708903,0,0.0214242
4030798150,3251813967,0,0.297146
1176550521,2130616732,0,0.00369143
1459241748,614606641,0,0.000197088
1287353407,1972854120,0,0.144013
1612038297,3505444496,0,0.0548447
3592311259,1721071411,0,0.00127012
3548820422,1191393757,0,0.00183319
1176550521,2805166226,0,0.00461766
893322374,2293975486,0,0.0627434
1879459765,2027514460,0,0.00229687
686015101,1406192615,0,0.00125102
2883315236,1133385189,0,0.00186682
3556981605,3309338938,0,0.0254019
3118938050,1764873344,0,0.0223273
2695530712,803416244,0,0.00109071
1625052108,1050251873,0,0.151711
1075375005,352549477,0,0.00524701
3887778002,671500966,0,0.00193487
2281560980,2642707561,0,0.0201293
1754904960,1651087393,0,0.0846364
4024053152,910169576,0,0.00532207
641678389,2170473823,0,0.0106453
47659843,3084982208,0,0.00045137
2074086523,2977166421,0,0.0198546
1967689783,2653321720,0,0.216825
2842187594,2007279414,0,0.00163331
3276463946,1532377761,0,0.00147585
2963121670,2415873572,0,0.00231325
4156731925,2157645470,0,0.216745
1354205322,2945230548,0,0.0279858
3078024483,753115138,0,0.0022168
3987610774,2293472224,0,0.0311452
1615336827,3977523978,0,0.0264068
4157365314,3703612480,0,0.0392167
2202079852,712219219,0,0.0220875
811791433,995181185,0,0.00223087
620032149,3860040039,0,0.104008
4181543522,1269035551,0,0.000498611
3492585943,3275971823,0,0.361003
2496837007,137663137,0,0.00268962
2163304477,854375268,0,0.0325055
3138635490,1642783054,0,0.156807
3981819420,1401905636,0,0.00164105
1289434141,1650204537,0,0.00541534
422699736,740982915,0,0.0021916
3946163681,2717718620,0,0.0180671
3415673411,3281954113,0,0.156587
570405433,2013891492,0,0.00401109
3626957091,2572191829,0,0.00151798
569536605,1488068589,0,0.154277
447504709,612496662,0,0.00337484
738324703,3084875554,0,0.109163
589091561,2959420950,0,0.00292156
2480816831,3790866767,0,0.00450849
1060747655,2677849552,0,0.00128106
2275313265,2414344384,0,0.00153009
1703562892,3797841998,0,0.00106999
82923911,1461387354,0,0.00113757
508837021,1045343006,0,0.00142275
3721561384,3118576636,0,0.0920257
3424054391,3034266247,0,0.0702497
3001870892,3849306291,0,0.0522812
2805293886,268233790,0,0.0544753
4170157131,2823343043,0,0.00136562
3261632504,3901918595,0,0.00188194
732078356,3976146754,0,0.108204
2644859372,3019482312,0,0.00681826
1536104641,3201100159,0,0.00131421
3221482892,3400311907,0,0.00349244
1067164735,560848526,0,0.062365
2744115938,2007279414,0,0.0141245
4206209185,1269035551,0,0.00934101
3820521570,585557076,0,0.0293038
2176419410,1465929077,0,0.000873665
1707278925,1841503354,0,0.0140663
3626676306,268233790,0,0.027463
3898478698,2823119321,0,0.0417471
5574997,1423412400,0,0.0012215
3891396601,1600413013,0,0.240281
3761533297,2809906088,0,0.263989
3172189947,771676713,0,0.00225365
2243065045,955398943,0,0.00150613
4106525792,3592100929,0,0.00143697
2690867178,3133902522,0,0.00158619
2059471156,2373204206,0,0.316948
876103013,2131071291,0,0.046496
2467980416,2455219297,0,0.0031384
818504714,326664129,0,0.00260954
2985391759,3930422129,0,0.215182
1525918364,2130616732,0,0.00404008
4141924620,2115491671,0,0.107613
1302145719,2793561755,0,0.00113282
4206915288,3704776276,0,0.138869
2107308395,2171647061,0,0.108323
2278013791,870386522,0,0.0345596
1821733300,445373500,0,0.00144833
4048868881,2498491194,0,0.00923862
3148555709,4289038800,0,0.00124044
2740017993,955398943,1,0.559389
384269001,1074417398,0,0.012356
3069569833,1728231357,0,0.0389175
3310268237,2007279414,0,0.00446835
1420338074,955398943,0,0.00237147
990116823,2020531758,0,0.119022
2399006053,3104408471,0,0.0362388
2212919969,3632072502,0,0.0169039
2378242378,4126254215,0,0.000921038
3723896394,1205670273,0,0.0267247
383587770,3509100603,0,0.000686389
4133514703,719337372,0,0.00270799
1967928641,3298863485,0,0.00110535
792037916,2279381833,0,0.056372
4282954307,3431614259,0,0.215278
2890467561,1390707377,0,0.00164878
184140061,1786302939,0,0.339817
1737429301,3086836700,0,0.0399405
1377253602,2529072432,0,0.0322356
429489211,907302600,0,0.00288745
1197154185,4016804175,0,0.00236186
204568422,96230245,0,0.0397658
2633145288,1203717384,0,0.204421
2884249863,1110543265,0,0.0432452
4220962429,1611840162,0,0.258817
869017322,2292780526,0,0.00274117
2885761776,1732452113,0,0.174129
4239616087,1753827631,0,0.131708
673356819,1856036186,0,0.00200775
19283444,3610133881,0,0.223045
20041353,25669535,0,0.00091317
2176419410,1269035551,0,0.000790025
3910177999,907302600,0,0.0234191
3315282129,3103100779,0,0.0548684
2264585544,893326926,0,0.0685002
2677559053,1141817122,0,0.00378328
441103517,3502397803,0,0.0798533
423256429,243898074,0,0.00191688
1368412107,1203717384,0,0.00306628
2985391759,3102683928,0,0.168489
3276463946,73460149,0,0.033454
3863123259,1826591083,0,0.0556861
1838926600,2799693215,0,0.0535989
2939775948,2196514887,0,0.00698248
700438783,2007279414,0,0.000762307
147852768,3773489407,0,0.242371
326930040,3078913176,0,0.00784836
2202271093,1269035551,0,0.073329
3065586006,2435374903,0,0.00148857
1625116475,3200581311,0,0.0146189
639250885,406159580,0,0.00221503
3555641932,527915582,0,0.00279261
453809966,1832462541,0,0.0611177
900679620,3849306291,0,0.000850176
1038432983,2144881822,0,0.00467419
1766663257,4033897440,0,0.00220553
374464774,496131340,0,0.0131275
3276463946,2475079669,0,0.0184092
2463413235,3210034198,0,0.00179293
2246918838,3389631138,0,0.0240764
2539871585,1203717384,0,0.00286993
1134784132,542538548,0,0.0101256
3357905099,719337372,0,0.00166113
2621463744,1390707377,0,0.00186612
2752875123,2081217514,0,0.00160336
3680140922,3812153136,0,0.0141136
331502829,952519340,0,0.00613418
545289514,1494513322,0,0.25841
2321074684,907302600,0,0.00724222
1164338332,1129492416,0,0.198424
1728055600,2534467685,0,0.239967
2560745948,1731351853,0,0.00175152
3986193980,2726845254,0,0.00077036
2824647204,1488068589,0,0.00154563
2835299246,217634693,0,0.00183066
3486057072,767782490,0,0.409786
3943175229,3399197241,0,0.103128
3153655575,633659090,0,0.0016879
70585535,1091130052,0,0.043784
2946269473,2865586777,0,0.0642749
3863123259,13857128,0,0.0018623
3887778002,150954316,0,0.0148832
4005594979,767955252,0,0.0185914
4081921627,1107859556,0,0.000980339
1641960627,499039003,0,0.0157262
3039417842,1708545365,0,0.0654498
3570943696,2235428011,0,0.00868584
4205646791,2748209109,1,0.63212
1164338332,2630531806,0,0.106583
786776836,1205670273,0,0.00230712
3521411736,1203717384,0,0.0699295
3697489067,1600413013,0,0.0608024
156584666,3707221338,0,0.281752
715159059,1213078967,0,0.0035433
1805025807,2212943097,0,0.00434333
4286635694,281688155,0,0.0020756
4066782471,4249304663,0,0.142429
2400147519,3532539883,0,0.00631402
184140061,3601196821,0,0.389708
2205536033,2741065012,0,0.1721
1345896548,2180806657,0,0.122215
1548216840,3683968161,0,0.0311534
3779883288,3692401116,0,0.00207058
377835263,2639332741,0,0.00172824
1785235519,2384544175,1,0.896619
3514195773,391871409,0,0.0319898
2837984655,2787953346,0,0.0169506
3515391844,2760644804,0,0.0653943
3616798795,3687051315,0,0.0279128
2670196825,2007279414,0,0.00889006
3810123859,1092072561,0,0.00501252
3793249811,1466995652,0,0.0122971
2122304529,3868972599,0,0.0115143
2223714757,4203627753,0,0.0451275
1571490313,1703947463,0,0.00235389
2507955484,2130616732,0,0.0140558
1452056386,711611185,0,0.261081
661151794,4098307380,0,0.135489
3316715342,3036332464,0,0.34013
853658665,455812668,0,0.028527
3172450732,955398943,0,0.00075744
1168909050,899234866,0,0.0408439
1989811285,1978124272,0,0.00241282
528218683,2498491194,0,0.00339161
38985694,2414905031,0,0.00307583
793834125,3276213471,0,0.00211359
4200601044,443617544,0,0.00261068
2771438232,3340777098,0,0.0766166
3269471699,268816201,0,0.371885
2903662804,2219009935,0,0.0853909
1275857085,3632072502,0,0.0029574
1612038297,490005260,0,0.145557
166685992,3395117104,0,0.0294654
1491636315,4140154751,0,0.00446005
3001870892,2073609284,0,0.121189
2919431452,1510219719,0,0.466283
1349737346,3578957555,0,0.00117784
2692015370,1555137404,0,0.00169728
3835637004,766696037,0,0.0699548
2197210107,445373500,0,0.0176554
1006838695,3047285147,0,0.00154534
3804509987,3144708352,0,0.00135183
413292015,2522645669,0,0.00202649
2604497840,4249606980,0,0.00111604
4205646791,2286155514,0,0.0528002
7547671,1500808029,0,0.149909
3205053921,2763790767,0,0.00379874
2667370728,2220814548,0,0.033416
2223946882,1282190480,0,0.0563101
4199616576,82886770,0,0.0857616
4261865653,530307239,0,0.29677
242262473,3434717258,0,0.0366854
609630180,2023524125,0,0.0764071
2903662804,874736953,0,0.0759324
4081921627,456154992,0,0.101103
3833425001,1999660851,0,0.174942
605378672,2309311781,0,0.00121321
2903662804,2971360373,0,0.107228
3033728418,1390707377,0,0.0164907
1964309262,2264041858,0,0.147202
3597496510,2527101577,0,0.00163891
770526360,952519340,0,0.0221002
3622262372,719337372,1,0.940482
3998399905,4032767837,0,0.00148404
1805025807,1776393554,0,0.00383229
3555067038,2556823820,0,0.00201014
2936324533,323858975,0,0.0261195
4106927042,3154564127,0,0.00120551
986039272,2952943730,0,0.0223862
2326237915,1270020700,0,0.0356104
1386214900,2056583312,0,0.0012699
102981257,3255028579,0,0.00217234
4222590338,2434399746,0,0.269268
2928822295,2168553474,0,0.0603326
1076497247,1711893150,0,0.0132678
91139927,907302600,0,0.00350112
2903662804,2163400929,0,0.0789549
427471768,771676713,0,0.00319459
1946827878,1844176380,0,0.00183766
3835637004,766696037,0,0.0699548
344906444,2173952737,0,0.0238638
2855659739,3551855555,0,0.134943
3410532659,2138889958,0,0.000951258
2436389418,4199792713,0,0.0744781
906981127,741936389,0,0.00222941
2199467633,2149464820,0,0.00164651
2621463744,955398943,0,0.00277604
3122183291,306070571,0,0.00346952
2984260178,1133385189,0,0.00137923
1747091728,10514104,0,0.0972982
2264585544,2186054523,0,0.0839943
3389282421,1978511331,0,0.0411753
673356819,2059769837,0,0.019217
3866177358,4249304663,0,0.115071
4000106370,3496460337,0,0.00116456
3330061773,4093857686,0,0.0487846
2644859372,3610583418,0,0.00777509
2383553413,4121208467,0,0.0157008
203050907,2529072432,0,0.0296324
1577437083,1926323783,0,0.0409986
4138013784,1205670273,0,0.00140522
3877440809,3643004825,0,0.12882
786776836,681990144,0,0.00434932
33930603,1807884467,0,0.00234787
810608905,1282392038,0,0.023504
680402144,3768450121,0,0.0259376
2111847795,1495018044,0,0.00148404
1386214900,1975759984,0,0.00257637
1073821707,1245050522,0,0.0618367
500857618,889355158,0,0.0029246
934187073,4248391618,0,0.0233373
3194014105,1352928000,0,0.045273
111840914,955398943,0,0.00249697
1038182690,1269035551,0,0.0017136
2680823346,803416244,0,0.00299792
627948360,2355400133,0,0.0179456
2400147519,1427376534,0,0.13777
2251800772,268233790,0,0.0126283
2223946882,1886219882,0,0.0389686
210296799,4139300008,0,0.0111921
197344023,3276213471,0,0.0710364
1879908611,88871313,0,0.00390856
1757951758,1470187263,0,0.00100268
1467007408,739733335,0,0.282479
2777195317,1072010365,0,0.156779
2375503792,1269035551,0,0.00687896
4106927042,44093924,0,0.00153419
1134784132,1807182727,0,0.00498822
1669178531,2073609284,0,0.0592582
3734794530,3460795809,0,0.00143537
2936209614,1532377761,0,0.0744394
1107615001,173949238,0,0.00260914
1662308136,2530883438,0,0.00198799
2740017993,3499428374,1,0.927814
272886293,1361741648,0,0.096735
3193697919,1818524861,0,0.00133688
3325600533,544929860,0,0.0824621
92410554,4093857686,0,0.00240281
3118938050,2457973567,0,0.0270988
395305791,35305848,0,0.266209
2837984655,389811473,0,0.0553574
1213367737,3632072502,0,0.000649585
3598881287,3701547443,0,0.0171638
1213744330,1829278132,0,0.0289453
3723896394,2529072432,0,0.119914
531967718,526347239,0,0.0278241
3981819420,4264661415,0,0.00171712
2633145288,1816813281,0,0.117873
2048999821,2935869426,0,0.0216227
1018886228,955398943,0,0.351207
2489943153,1969780767,0,0.0720946
2507955484,771676713,0,0.0223757
3279061945,153348140,0,0.0186061
2321074684,3868972599,0,0.00159009
3257224121,3240064326,0,0.0128546
1625052108,3395930833,0,0.180039
2833011810,2345395514,1,0.561359
2893327845,2345395514,0,0.00213866
3311830643,268233790,0,0.129961
2485670452,1602227394,0,0.00125102
66260844,846069276,0,0.0579682
1170938005,569253671,0,0.21759
2559434877,2039358442,0,0.114258
1079339663,2877332363,0,0.0424017
328922601,4039875661,0,0.0737073
4213772349,877168999,0,0.071324
1115249498,3913698961,0,0.00272562
1634011224,1600413013,0,0.00354155
272886293,1532377761,0,0.157748
3697489067,861118590,0,0.0356302
3338812734,1117683378,0,0.0023108
2193694254,471518637,0,0.0621827
2457737664,1379282099,0,0.0153949
1931485787,633659090,0,0.0186631
1166204486,4223848259,0,0.0914338
2517213950,2988444536,0,0.00934309
2062768867,3413478237,0,0.00141358
3480044787,229252687,0,0.00121402
1622015724,2344431772,0,0.102019
2902208687,953356488,0,0.290155
439279583,1506044723,0,0.053397
2477193718,1783442779,0,0.00107155
1772941037,799065233,0,0.0119563
2842187594,1203717384,0,0.00723267
1091746693,221202458,0,0.00901809
384269001,931943556,0,0.0271356
2463864814,2439177854,0,0.0934381
4005604348,637801371,0,0.0552557
1463717359,2247555890,0,0.00143093
1967689783,2779174239,0,0.110238
1058920791,374730154,0,0.00178917
2239318984,1780037712,0,0.00111953
4156731925,2415873572,0,0.424211
1543396188,2835333152,0,0.311199
3484099744,237943335,0,0.00283488
3724535659,1095099424,0,0.0032813
1171363794,2042030195,0,0.320747
1889089758,2446538932,0,0.0011451
1728055600,3559017589,0,0.174329
1612038297,2291564875,0,0.0489855
2571895925,3909691421,0,0.0018164
2987144847,3681999765,0,0.0473344
4052225912,1269035551,0,0.0114364
1803816912,3812153136,0,0.100687
3474900298,734470389,0,0.0320415
4115365036,2643833505,0,0.00331357
3078024483,1075717146,0,0.00158934
848363602,462519665,0,0.451468
3810123859,496131340,0,0.00416697
4188511767,1076364848,0,0.00531495
2278013791,798216010,0,0.0345596
3035544663,2980213396,0,0.00134238
88554519,1793386378,0,0.0368195
3261647162,2529072432,0,0.00660413
3530946278,2643833505,0,0.00165421
2571348801,268233790,0,0.0087151
1788256739,3224830038,0,0.0744378
3752474458,2986213038,0,0.00192558
602551909,1548058369,0,0.010636
3504006486,1964407998,0,0.208985
3415507920,1196882187,0,0.00147334
2985391759,2221249291,0,0.238429
2062768867,1478537984,0,0.00175582
3459927853,4080944038,0,0.0370962
204568422,126497153,0,0.0260169
1115249498,401976348,0,0.00272562
3415673411,3784772051,0,0.00197991
4000106370,2144500590,0,0.0667477
19283444,312133462,0,0.00418441
1232677153,2316053190,0,0.114871
247769793,4260837785,1,0.512793
1815238419,1426337764,0,0.00331618
1152125988,4125420656,0,0.0637354
1766663257,3022654050,0,0.00140839
900897870,825378558,0,0.0108136
3681459280,4080944038,0,0.0591347
985547042,1902753965,0,0.00663727
699877746,1985321109,0,0.129967
4226575687,186104502,1,0.558218
1067164735,1665286634,0,0.325636
2543824082,416330287,0,0.0597189
2858284447,4126400680,0,0.00115127
3360609244,1074855174,0,0.0961892
4217222631,3273695084,0,0.103312
2394083016,20272307,0,0.0530689
1821206755,2153037761,0,0.226154
3031242464,2428145712,0,0.285297
2841225823,1212947698,0,0.0374149
1997928281,2149464820,0,0.00131721
528218683,1151525474,0,0.00145643
1075126714,1333188058,0,0.174331
1571490313,2180353936,0,0.00175008
568409249,221202458,0,0.140181
1117272184,2850129296,0,0.0439235
3442212683,4260493070,0,0.00206991
1620608449,645163767,0,0.087979
1420338074,3612574786,0,0.0171799
1990188032,3069411884,0,0.0445385
2295726157,551112142,0,0.00199776
3222079869,3397274143,0,0.00409965
2877985693,623506969,0,0.00293209
2463864814,3720632668,1,0.532311
3191212256,4227005710,0,0.373658
1369743769,176471937,0,0.00472564
2393678699,2458045492,0,0.00110926
3155504635,361766238,0,0.000922432
1889089758,3731945988,0,0.00122572
649114603,1940779926,0,0.0375149
1728055600,1993102668,0,0.0849656
2062977016,3982608480,0,0.0634198
2788859591,1669367540,1,0.625588
2817061625,1448086840,0,0.189941
609630180,269461758,0,0.0643512
863771353,1008778548,0,0.00119953
2763959582,3632072502,0,0.0703634
80379054,183271526,0,0.17672
160071273,1597380017,0,0.00103777
3435412352,476693272,0,0.00183026
1575376083,2445964998,0,0.0342726
1210062900,4058829330,0,0.018273
609331956,1218522841,0,0.13132
3941958556,2414358105,0,0.0162464
1386311924,1461387354,0,0.129956
887085722,1532377761,0,0.00279915
4081761804,1146784351,0,0.330115
2171206786,1079489905,0,0.112613
517270916,449479385,0,0.00101896
2033574675,2073609284,0,0.0152666
1833128849,1958014037,0,0.493917
2360121322,2274620725,0,0.00112154
3467307298,3080066598,0,0.213453
1016099896,1401946527,0,0.0381793
689225317,559618821,0,0.00295417
3505511916,952519340,0,0.00496246
2874765790,2073609284,0,0.0852497
3943175229,1147537500,0,0.265005
3663573906,741936389,0,0.139169
1438134738,1254371139,0,0.00265155
1258447015,479542123,0,0.0813233
1223566187,1556245473,0,0.00117276
3614158257,3463879879,0,0.0940001
2644859372,364572656,0,0.00841653
1625052108,3644291653,0,0.0370159
1296420014,2009645483,0,0.0269923
2014445987,3399301092,0,0.00670105
687313787,1255629030,0,0.0369086
333508463,1269035551,0,0.00473887
732078356,1468984003,0,0.11398
2243065045,1076499062,0,0.00685732
1625052108,236692540,0,0.110996
3357589225,3637245518,0,0.00283197
2048999821,2197125563,0,0.0250823
3770864710,675888033,0,0.0663609
4293103086,598708806,0,0.388586
305160382,198166767,0,0.00347908
2864941156,1880617811,0,0.00202521
305160382,1404500601,0,0.00309697
395305791,3181376237,1,0.525514
1107615001,1896664975,0,0.00277427
4244109605,3852416626,0,0.0860123
3427056824,1699561506,0,0.00264265
925172794,2806565970,0,0.00108427
3108358241,4250784104,0,0.126318
1459241748,785175041,0,0.000197088
914476369,2007279414,0,0.00970173
3903823612,1532377761,0,0.306477
1039126403,2007279414,0,0.00057913
3811264923,1832462541,0,0.0390192
2223946882,2877332363,0,0.111314
